 model_number num_zones star_age log_dt star_mass log_xmstar log_abs_mdot mass_conv_core conv_mx1_top conv_mx1_bot conv_mx2_top conv_mx2_bot mx1_top mx1_bot mx2_top mx2_bot log_LH log_LHe log_LZ log_Lnuc pp cno tri_alfa epsnuc_M_1 epsnuc_M_2 epsnuc_M_3 epsnuc_M_4 epsnuc_M_5 epsnuc_M_6 epsnuc_M_7 epsnuc_M_8 he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass neutron_rich_core_mass log_Teff log_L log_R log_g v_div_csound_surf log_center_T log_center_Rho log_cntr_P log_cntr_Rho log_cntr_T center_mu center_ye center_abar center_h1 center_he4 center_c12 center_o16 surface_c12 surface_o16 total_mass_h1 total_mass_he4 num_retries num_backups num_iters 
 550 663 1.2055869845501104E+004 1.6927526175324776E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9983293473688051E-001 9.9941444560217130E-001 9.9999924602770074E-001 9.9999729857965824E-001 9.9983293473688051E-001 9.9941444560217130E-001 9.9999924602770074E-001 9.9999729857965824E-001 -6.2047204779584826E+000 -9.8999999999999986E+001 -9.8999999999999986E+001 -6.2047204779584826E+000 -6.2047204779654299E+000 -1.7000730579987170E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.8913950040636487E+000 4.0204515912268199E+000 1.7506946239387393E+000 2.1125913645913279E+000 -1.9780128577820649E-005 6.5684195202376037E+000 -1.9419342823205881E+000 1.2787978218226204E+001 -1.9419342823205881E+000 6.5684195202376037E+000 6.1991777212593946E-001 8.5000496627253741E-001 1.2966439686859961E+000 6.9999999999998597E-001 2.7997020236474857E-001 3.4416073257059537E-003 9.3604492797742037E-003 3.4416073257059741E-003 9.3604492797742141E-003 1.0499999999999984E+001 4.1995530354712285E+000 0 0 3 
 555 663 1.2308916540650847E+004 1.7125075147104065E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9984391943339745E-001 9.9947556027069862E-001 9.9999934350683994E-001 9.9999761448807956E-001 9.9984391943339745E-001 9.9947556027069862E-001 9.9999934350683994E-001 9.9999761448807956E-001 -6.1013367985508395E+000 -9.8999999999999986E+001 -2.1498068428750962E+001 -6.1013367985508395E+000 -6.1013367985625564E+000 -1.6670304411782830E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.8978284349541918E+000 4.0181466577810374E+000 1.7366752954347622E+000 2.1406300215992817E+000 -1.7909342231221004E-005 6.5785793181939178E+000 -1.9097082524548710E+000 1.2830227522322344E+001 -1.9097082524548710E+000 6.5785793181939178E+000 6.1991692152984024E-001 8.5000496627253597E-001 1.2966439686860012E+000 6.9999999999998164E-001 2.7997020236474857E-001 3.4416073257059537E-003 9.3604492797742037E-003 3.4416073257059741E-003 9.3604492797742123E-003 1.0499999999999984E+001 4.1995530354712285E+000 0 0 3 
 560 665 1.2574413502600588E+004 1.7335809876615467E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9986538432373639E-001 9.9953097974424987E-001 9.9999942009759213E-001 9.9999789374310044E-001 9.9986538432373639E-001 9.9953097974424987E-001 9.9999942009759213E-001 9.9999789374310044E-001 -5.9964805352311021E+000 -9.8999999999999986E+001 -9.8999999999999986E+001 -5.9964805352311021E+000 -5.9964805352509787E+000 -1.6335923222550583E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9043314660400501E+000 4.0159449172263724E+000 1.7225683629857125E+000 2.1688438864973811E+000 -1.6120065727217473E-005 6.5889346027276501E+000 -1.8765740237536099E+000 1.2873558591046852E+001 -1.8765740237536099E+000 6.5889346027276501E+000 6.1991974068664180E-001 8.5000496627253386E-001 1.2966439686860074E+000 6.9999999999997597E-001 2.7997020236474857E-001 3.4416073257059537E-003 9.3604492797742037E-003 3.4416073257059741E-003 9.3604492797742141E-003 1.0499999999999972E+001 4.1995530354712294E+000 0 0 3 
 565 667 1.2853252469182404E+004 1.7548667364042803E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9987968561227614E-001 9.9958099030687708E-001 9.9999946585310606E-001 9.9999814209640148E-001 9.9987968561227614E-001 9.9958099030687708E-001 9.9999946585310606E-001 9.9999814209640148E-001 -5.8900180543680074E+000 -9.8999999999999986E+001 -2.1674159687806643E+001 -5.8900180543680074E+000 -5.8900180544019438E+000 -1.5997140877272694E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9109166674704117E+000 4.0139448367746722E+000 1.7083979198991395E+000 2.1971847726705271E+000 -1.4423031546845066E-005 6.5995049824623466E+000 -1.8424737474080211E+000 1.2918047697208328E+001 -1.8424737474080211E+000 6.5995049824623466E+000 6.1992495287498484E-001 8.5000496627253153E-001 1.2966439686860158E+000 6.9999999999996843E-001 2.7997020236474857E-001 3.4416073257059537E-003 9.3604492797742037E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999968E+001 4.1995530354712285E+000 0 0 3 
 570 667 1.3145876447947699E+004 1.7756642769170157E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9989239191278523E-001 9.9962583086563572E-001 9.9999954940665370E-001 9.9999836143289267E-001 9.9989239191278523E-001 9.9962583086563572E-001 9.9999954940665370E-001 9.9999836143289267E-001 -5.7819746223087307E+000 -9.8999999999999986E+001 -9.8999999999999986E+001 -5.7819746223087307E+000 -5.7819746223670432E+000 -1.5653997396174937E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9175900548818712E+000 4.0122664066319125E+000 1.6942119300048397E+000 2.2255567524591271E+000 -1.2838248031373990E-005 6.6102958160758423E+000 -1.8074062031123135E+000 1.2963702622980389E+001 -1.8074062031123135E+000 6.6102958160758423E+000 6.1992375876278571E-001 8.5000496627252808E-001 1.2966439686860274E+000 6.9999999999995832E-001 2.7997020236474851E-001 3.4416073257059524E-003 9.3604492797742019E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999943E+001 4.1995530354712285E+000 0 0 3 
 575 668 1.3452921704705475E+004 1.7965582640127744E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9990080309412133E-001 9.9966592525525411E-001 9.9999959267545524E-001 9.9999855637361890E-001 9.9990080309412133E-001 9.9966592525525411E-001 9.9999959267545524E-001 9.9999855637361890E-001 -5.6722778485179770E+000 -8.6775177194050656E+001 -2.0896008437422999E+001 -5.6722778485179770E+000 -5.6722778486188696E+000 -1.5306206180156408E+001 -8.6775177194050656E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9243651899989467E+000 4.0110420642128828E+000 1.6800494885611745E+000 2.2538816353464570E+000 -1.1371248197110173E-005 6.6213215817526452E+000 -1.7713440475794060E+000 1.3010567113572765E+001 -1.7713440475794060E+000 6.6213215817526452E+000 6.1991940993462502E-001 8.5000496627252353E-001 1.2966439686860423E+000 6.9999999999994489E-001 2.7997020236474857E-001 3.4416073257059515E-003 9.3604492797742037E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999927E+001 4.1995530354712285E+000 0 0 3 
 580 673 1.3775182204675953E+004 1.8177102281522972E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9991519773060999E-001 9.9970186218201751E-001 9.9999965086453291E-001 9.9999872774309317E-001 9.9991519773060999E-001 9.9970186218201751E-001 9.9999965086453291E-001 9.9999872774309317E-001 -5.5607758443921131E+000 -8.4876333961929078E+001 -2.1373129692142662E+001 -5.5607758443921131E+000 -5.5607758445680417E+000 -1.4953223757719941E+001 -8.4876333961929078E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9312655512498722E+000 4.0104174223117726E+000 1.6659364451087675E+000 2.2821077222512711E+000 -1.0051682911790088E-005 6.6326060530238706E+000 -1.7342330085560449E+000 1.3058716085649982E+001 -1.7342330085560449E+000 6.6326060530238706E+000 6.1992191186665402E-001 8.5000496627251765E-001 1.2966439686860627E+000 6.9999999999992668E-001 2.7997020236474862E-001 3.4416073257059515E-003 9.3604492797742054E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999908E+001 4.1995530354712285E+000 0 0 3 
 585 675 1.4113592302737701E+004 1.8388655992919962E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9992428529036359E-001 9.9973396105830659E-001 9.9999968368914072E-001 9.9999887839698409E-001 9.9992428529036359E-001 9.9973396105830659E-001 9.9999968368914072E-001 9.9999887839698409E-001 -5.4472451535027302E+000 -8.3876381129489886E+001 -9.8999999999999986E+001 -5.4472451535027302E+000 -5.4472451538123101E+000 -1.4594256625884958E+001 -8.3876381129489886E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9383180637511321E+000 4.0105432670222054E+000 1.6518943424614643E+000 2.3101919275458775E+000 -8.8670782916112650E-006 6.6441827259381832E+000 -1.6960087714852949E+000 1.3108250965442849E+001 -1.6960087714852949E+000 6.6441827259381832E+000 6.1992578463647052E-001 8.5000496627250921E-001 1.2966439686860902E+000 6.9999999999990214E-001 2.7997020236474862E-001 3.4416073257059511E-003 9.3604492797742054E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999872E+001 4.1995530354712285E+000 0 0 3 
 590 676 1.4468779744971289E+004 1.8597570145529307E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9993355169553966E-001 9.9976262329829180E-001 9.9999972994199748E-001 9.9999901158962223E-001 9.9993355169553966E-001 9.9976262329829180E-001 9.9999972994199748E-001 9.9999901158962223E-001 -5.3315474037864643E+000 -8.2904949950188836E+001 -9.8999999999999986E+001 -5.3315474037864643E+000 -5.3315474043366677E+000 -1.4228808161572099E+001 -8.2904949950188836E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9455493114932834E+000 4.0115733382301473E+000 1.6379468825811336E+000 2.3380868473065393E+000 -7.8201189321605013E-006 6.6560690662233100E+000 -1.6566401921424676E+000 1.3159231401465304E+001 -1.6566401921424676E+000 6.6560690662233100E+000 6.1992540931953455E-001 8.5000496627249811E-001 1.2966439686861282E+000 6.9999999999986862E-001 2.7997020236474857E-001 3.4416073257059489E-003 9.3604492797742037E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999837E+001 4.1995530354712285E+000 0 0 3 
 595 677 1.4841048000961257E+004 1.8798413096452546E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9994049471771418E-001 9.9978805687851546E-001 9.9999975978255029E-001 9.9999913006351726E-001 9.9994049471771418E-001 9.9978805687851546E-001 9.9999975978255029E-001 9.9999913006351726E-001 -5.2136220296358964E+000 -8.1924971611312117E+001 -9.8999999999999986E+001 -5.2136220296358964E+000 -5.2136220306238243E+000 -1.3856681005983903E+001 -8.1924971611312117E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9529814486719475E+000 4.0136529321441783E+000 1.6241224051808207E+000 2.3657358021071651E+000 -6.8981144129033643E-006 6.6682784621266507E+000 -1.6161143653485732E+000 1.3211681635162325E+001 -1.6161143653485732E+000 6.6682784621266507E+000 6.1992473984783181E-001 8.5000496627248301E-001 1.2966439686861788E+000 6.9999999999982321E-001 2.7997020236474862E-001 3.4416073257059498E-003 9.3604492797742054E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999774E+001 4.1995530354712285E+000 0 0 3 
 600 677 1.5230561230342519E+004 1.8991705241241126E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9994636087510369E-001 9.9981074934227998E-001 9.9999978663904776E-001 9.9999923429207938E-001 9.9994636087510369E-001 9.9981074934227998E-001 9.9999978663904776E-001 9.9999923429207938E-001 -5.0934094613226204E+000 -8.0927795982041957E+001 -2.0771069700814699E+001 -5.0934094613226204E+000 -5.0934094631153490E+000 -1.3477679165389302E+001 -8.0927795982041957E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9606354943066679E+000 4.0169120446581106E+000 1.6104438701683463E+000 2.3930928721321134E+000 -6.0934895527222205E-006 6.6808251757514832E+000 -1.5744278079131269E+000 1.3265622458436216E+001 -1.5744278079131269E+000 6.6808251757514832E+000 6.1992499287765368E-001 8.5000496627246247E-001 1.2966439686862485E+000 6.9999999999976104E-001 2.7997020236474868E-001 3.4416073257059489E-003 9.3604492797742071E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999698E+001 4.1995530354712285E+000 0 0 3 
 605 678 1.5637208507430425E+004 1.9174025237449888E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9995327536690481E-001 9.9983082304339688E-001 9.9999981200351740E-001 9.9999932560603821E-001 9.9995327536690481E-001 9.9983082304339688E-001 9.9999981200351740E-001 9.9999932560603821E-001 -4.9708955660056535E+000 -7.9912299535949671E+001 -1.9992918450431056E+001 -4.9708955660056535E+000 -4.9708955692937415E+000 -1.3091736428785836E+001 -7.9912299535949671E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9685290303626628E+000 4.0214558594655010E+000 1.5969287054600521E+000 2.4201232015487020E+000 -5.3917280313095136E-006 6.6937228400812607E+000 -1.5315995692516275E+000 1.3321048742936643E+001 -1.5315995692516275E+000 6.6937228400812607E+000 6.1992504105778878E-001 8.5000496627243394E-001 1.2966439686863445E+000 6.9999999999967544E-001 2.7997020236474868E-001 3.4416073257059485E-003 9.3604492797742071E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999584E+001 4.1995530354712285E+000 0 0 3 
 610 681 1.6060577238281870E+004 1.9345049582286984E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9995927043782928E-001 9.9984865663490796E-001 9.9999983811400095E-001 9.9999940701639367E-001 9.9995927043782928E-001 9.9984865663490796E-001 9.9999983811400095E-001 9.9999940701639367E-001 -4.8461135600094396E+000 -7.8878660274071478E+001 -2.0293948446095037E+001 -4.8461135600094396E+000 -4.8461135661042629E+000 -1.2698936798639286E+001 -7.8878660274071478E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9766736930143973E+000 4.0273591045208414E+000 1.5835910026842521E+000 2.4467986071003018E+000 -4.7765486358417714E-006 6.7069760853593854E+000 -1.4876660229460339E+000 1.3377931345016245E+001 -1.4876660229460339E+000 6.7069760853593854E+000 6.1992498558017894E-001 8.5000496627239441E-001 1.2966439686864766E+000 6.9999999999955742E-001 2.7997020236474862E-001 3.4416073257059468E-003 9.3604492797742054E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999440E+001 4.1995530354712276E+000 0 0 3 
 615 681 1.6499968828598772E+004 1.9497821068577792E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9996382556362950E-001 9.9986467029090320E-001 9.9999985228826349E-001 9.9999947776547427E-001 9.9996382556362950E-001 9.9986467029090320E-001 9.9999985228826349E-001 9.9999947776547427E-001 -4.7191487322944710E+000 -7.7827694815241713E+001 -9.8999999999999986E+001 -4.7191487322944710E+000 -4.7191487437065778E+000 -1.2299567232129512E+001 -7.7827694815241713E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.9850792476342667E+000 4.0346620456949500E+000 1.5704313640315684E+000 2.4731178844056694E+000 -4.2506772848663732E-006 6.7205849691964721E+000 -1.4427001290354502E+000 1.3436213306660507E+001 -1.4427001290354502E+000 6.7205849691964721E+000 6.1992499417231783E-001 8.5000496627234023E-001 1.2966439686866589E+000 6.9999999999939466E-001 2.7997020236474868E-001 3.4416073257059468E-003 9.3604492797742071E-003 3.4416073257059745E-003 9.3604492797742123E-003 1.0499999999999226E+001 4.1995530354712276E+000 0 0 3 
